-70.8097 -69.1567 40.9436 41.8688 4.9842e+08 8.33634e+07 1.75467e+06 1.05237e+06 527886 91939.2 670666 2476.59 165953 1.10805e+06 3.20516e+07 1.01388e+06 285.831 3.00419e+07 43127.3 18.7392 43997.5 15084.8 1.48105e+08 169
-69.7917 -68.045 40.8572 42.163 198283 69231.8 688.365 1423 0 577.52 5 50.5088 51.8912 -nan -nan 0 -nan 19816 4 -nan -nan -nan 44373 106
-68.4168 -67.8941 42.1134 43.5215 200027 69505.2 659.852 1313.2 0 577.966 9 50.4975 51.9919 -nan -nan 0 -nan 19806 5 -nan -nan -nan 44458 40
-69.509 -68.1839 40.6111 41.6584 190454 67762.8 649.702 1418 0 559.762 3 48.9321 50.2773 -nan -nan 0 -nan 19814 4 -nan -nan -nan 41907 6
-69.0561 -68.8982 41.1623 41.9454 183414 66342.1 641.772 1389.82 0 493.014 4 47.4863 48.811 -nan -nan 0 -nan 19797 4 -nan -nan -nan 39519 79
-69.2106 -67.8554 40.6462 41.8682 186551 66803.9 637.532 1453.96 0 549.967 4 48.2248 49.6083 -nan -nan 0 -nan 19812 4 -nan -nan -nan 40639 3
-70.1343 -68.1482 41.247 41.5509 1.2421e+07 2.57071e+06 24645.8 55676.4 0 25014.8 17020 2538.88 2545.02 -nan -nan 0 -nan 936593 1915 -nan -nan -nan 3.68459e+06 99
-67.9521 -67.1133 40.8956 41.8027 204974 68261.2 593.422 1465.75 7.38643 574.452 97 50.0419 51.4482 -nan -nan 0 -nan -nan 4 -nan -nan -nan 45416 3
-67.7615 -67.4075 42.1387 42.2671 189045 65890.2 570.914 1599.3 0 542.778 4 47.2692 48.4917 -nan -nan 0 -nan -nan 4 -nan -nan -nan 41114 9
-67.7075 -66.887 41.645 43.4064 186039 65541.5 566.933 1147.08 0 535.76 5 56.8586 47.9857 -nan -nan 0 -nan -nan 4 -nan -nan -nan 40174 4
-68.8103 -67.0264 41.6649 42.1649 186133 65520.6 549.099 1327.11 0 536.059 4 46.7264 47.983 -nan -nan 0 -nan -nan 4 -nan -nan -nan 40138 186
-68.8908 -68.3388 41.9664 42.8698 189602 66336.8 574.614 1278.29 0 543.985 5 54.1246 48.5407 -nan -nan 5.40189 -nan -nan 4 -nan -nan -nan 41181 6
-69.3404 -68.0687 41.3685 43.3357 190504 66415.6 582.173 1389.05 0 546.253 5 47.6063 48.9223 -nan -nan 0 -nan -nan 5 -nan -nan -nan 41495 4
-67.6991 -66.006 39.8732 41.524 187271 65824.9 557.893 1438.41 0 541.792 3 46.9595 48.0582 -nan -nan 0 -nan -nan 4 -nan -nan -nan 40573 43
-68.9494 -67.766 42.2023 44.0964 1.44788e+06 322098 2833.48 7867.28 0 3042.56 1852 284.548 303.499 -nan -nan 0 -nan -nan 191 -nan -nan -nan 414339 86
-68.7008 -68.6168 40.2968 41.6719 193717 67133.4 578.398 1380.67 0 551.802 2 55.1461 49.5478 -nan -nan 0 -nan -nan 5 -nan -nan -nan 42471 8
-67.7744 -67.4574 39.753 41.7252 185653 66612.9 660.187 2604.92 19.1223 519.08 2 45.8931 47.0047 -nan -nan 0 -nan -nan 5 -nan -nan -nan 39018 6
-68.6273 -68.4637 40.3414 41.819 182650 64884.1 583.72 1352.06 0 532.343 3 49.3889 47.1647 -nan -nan 0 -nan -nan 6 -nan -nan -nan 39169 161
-68.9932 -67.8925 39.9474 41.781 178354 64138.6 547.338 1184.27 0 523.884 5 51.8292 46.511 -nan -nan 0 -nan -nan 4 -nan -nan -nan 37825 67
-68.1714 -67.6845 40.8926 41.7504 185003 65290.7 578.63 1250.22 0 533.596 3 46.4653 47.7152 -nan -nan 0 -nan -nan 6 -nan -nan -nan 39894 7
-69.375 -68.5371 40.7543 42.5637 180694 64533.3 558.156 1324.6 0 526.192 2 49.0718 46.8879 -nan -nan 0 -nan -nan 5 -nan -nan -nan 38641 6
-69.0331 -68.8348 40.6976 42.6339 182647 65044.3 553.615 1348.12 0 531.509 4 52.6266 47.2163 -nan -nan 0 -nan -nan 4 -nan -nan -nan 39140 9
-68.0472 -67.0911 41.6739 42.33 179579 64272.2 570.007 1288.95 0 524.116 5 45.4537 46.505 -nan -nan 0 -nan -nan 4 -nan -nan -nan 38326 6
-69.4881 -68.1485 39.548 41.534 194604 67302.4 578.182 1463.86 0 555.573 3 51.6819 49.5273 -nan -nan 0 -nan -nan 4 -nan -nan -nan 42840 3
-68.1858 -66.8263 40.7016 41.8849 180942 64487.1 534.695 1296.24 0 526.214 4 45.8798 46.9998 -nan -nan 0 -nan -nan 3 -nan -nan -nan 38734 69
-69.7001 -67.7598 41.6333 41.7798 182099 64803.6 576.34 1299.6 0 530.157 4 46.0787 47.1228 -nan -nan 0 -nan -nan 4 -nan -nan -nan 39049 6
-69.3155 -69.2202 40.8215 42.0447 179259 64213.6 547.955 1431.63 0 523.837 3 45.4362 46.6331 -nan -nan 0 -nan -nan 4 -nan -nan -nan 38098 6
-70.4224 -68.8743 40.7631 41.9913 2.09575e+08 2.92592e+07 640908 6863.39 323325 7446.34 194022 124.456 73039.7 476116 1.18185e+07 345760 54.5394 1.20268e+07 41414.5 0 18993.4 8914.38 6.20868e+07 86
-68.8514 -66.8794 41.2358 41.4618 195847 66697 591.941 1261.44 7.27036 585.332 2.07671 57.2951 55.9768 -nan 20709 9.13723 -nan 19813 4 -nan -nan -nan 42353 11
-71.0962 -69.1535 42.1015 42.3289 1.51589e+08 2.5141e+07 449748 55908.2 216386 7115.95 195956 97.0706 22379.4 392887 8.41675e+06 293762 36.4434 9.04739e+06 27448.4 0 14818.2 7492.03 4.82794e+07 140
-70.4823 -68.6578 42.013 43.7284 6.26945e+07 1.37947e+07 155811 7237.64 58329.9 6194.33 -nan -nan -nan 181247 5.89202e+06 -nan -nan 6.59383e+06 14971.6 -nan -nan -nan 1.85072e+07 142
-68.4473 -67.1297 40.8386 42.2999 198170 74970 355.407 1849.89 0 626.783 0 48.9698 56.4507 -nan 20793 9.2201 -nan 19896 5 -nan -nan -nan 43932 11
-68.6338 -66.9598 41.0251 41.8712 194886 78242 603.227 1410.88 0 607.663 31 63.5122 56.1014 -nan 21819 0 -nan 20919 -nan -nan -nan -nan 38335 4
-68.2522 -68.1774 41.8395 42.4717 191473 74776 616.481 1271.09 0 600.809 2 62.8366 55.4513 -nan 20821 0 -nan 19921 -nan -nan -nan -nan 42605 26
-68.64 -68.4898 41.5749 41.6398 188723 74793 581.908 1306.69 0 592.042 7 66.5147 54.772 -nan 20817 0 -nan 19917 -nan -nan -nan -nan 41658 8
-69.322 -69.1072 41.372 42.006 187921 74774 589.028 1372.49 0 591.689 4 66.3376 54.5917 -nan 20811 0 -nan 19911 -nan -nan -nan -nan 41208 5
-68.0524 -67.7389 41.174 41.4337 194748 74793 599.72 1332.23 0 606.79 5 63.7617 56.3108 -nan 20821 0 -nan 19921 -nan -nan -nan -nan 43582 116
-69.5498 -67.7781 41.536 42.7079 193759 74796 586.595 1223.57 0 605.099 4 58.8937 56.2516 -nan 20839 0 -nan 19939 -nan -nan -nan -nan 44110 16
-68.2295 -66.9254 41.9638 42.4435 186455 74784 602.393 1090.2 0 591.493 1 61.5554 54.3179 -nan 20825 0 -nan 19925 -nan -nan -nan -nan 41120 21
-70.6559 -68.8872 41.4501 42.2339 4.23023e+08 6.12806e+07 1.35798e+06 12359.9 647676 14019.1 507791 175.185 143914 1.06613e+06 2.41782e+07 693206 326.684 2.37264e+07 43401 15.9341 39755 18944.3 1.27165e+08 23
-69.0855 -67.331 40.9335 42.6412 192575 75306 764.844 1703 0 355 0 -nan -nan 394 24875.1 -nan -nan -nan 15 -nan -nan -nan 43441 97
-68.8394 -68.6137 40.5368 41.8019 199871 77906 676.751 2064 0 -nan 109.819 53.8707 -nan 17 20819 -nan -nan 23578.1 4 -nan -nan -nan 41022 6
-68.944 -68.6645 42.0732 42.1503 180255 74356 659.153 1419 0 -nan 0 80.5724 -nan 25 20818 -nan -nan 24651.1 5 -nan -nan -nan 43653 1
-70.4573 -68.7788 40.8922 42.3195 2.43078e+08 3.56233e+07 710954 88004 335135 8188.58 356617 95.7575 63559.6 527724 1.31682e+07 478143 62.8682 1.32414e+07 38511.8 8.97937 20596.3 11106.3 7.17408e+07 110
-69.5034 -67.9902 41.9919 42.2934 189098 74347 398.588 1546 0 -nan 0 59.0922 -nan 203 20831 -nan -nan 25103.6 4 -nan -nan -nan 46033 10
-68.7179 -66.9823 41.5783 42.2277 175830 74354 687.406 1518 0 -nan 0 76.94 -nan 39 20829 -nan -nan 22688.9 4 -nan -nan -nan 40604 6
-67.9226 -66.0006 39.6566 41.4565 177715 74337 674.936 1377 0 -nan 0 79.456 -nan 30 20817 -nan -nan 23720.9 5 -nan -nan -nan 43062 12
-69.2509 -67.7648 41.5851 43.0262 177041 74325 682.106 1393 0 -nan 0 78.5351 -nan 15 20826 -nan -nan 23303.6 4 -nan -nan -nan 41916 5
-68.0192 -66.051 41.8165 42.1455 172084 74347 678.015 1382 0 -nan 0 75.2723 -nan 15 20820 -nan -nan 22180.3 4 -nan -nan -nan 39192 25
-68.8204 -68.0386 41.0584 42.4894 176781 74348 657.948 1453 0 -nan 0 78.2574 -nan 15 20829 -nan -nan 23416.5 4 -nan -nan -nan 41810 8
-69.1812 -68.1974 41.4168 41.7473 171696 74363 648.546 1373 0 -nan 0 75.0671 -nan 8 20827 -nan -nan 22006.8 4 -nan -nan -nan 38707 20
-69.0904 -68.9213 40.6918 41.4488 174309 74343 669.979 1401 0 -nan 0 76.5169 -nan 22 20817 -nan -nan 22680.8 4 -nan -nan -nan 40117 7
-68.752 -68.5861 40.9531 42.8348 176311 74329 689.291 1374 0 -nan 0 77.9897 -nan 18 20816 -nan -nan 23182.5 4 -nan -nan -nan 41374 5
-70.9348 -69.3186 40.4596 41.5622 8.76315e+07 1.55124e+07 173762 24505.3 0 -nan 129782 25528.5 -nan 145781 5.71632e+06 163234 -nan 5.56687e+06 13260 -nan -nan -nan 2.58561e+07 28
-68.1796 -66.6931 41.3577 42.256 209482 73089.2 339.109 1400.27 0 395.207 118 64.2668 46.5973 -nan -nan 238 -nan -nan -nan -nan -nan -nan 43214 12
-68.6164 -68.3059 40.6799 42.1521 180661 62569.4 428.01 1491.26 0 378.549 8 61.8491 44.334 -nan -nan 12 -nan -nan -nan -nan -nan -nan 39869 131
-67.6493 -67.5183 40.7317 41.8808 180222 62975.3 456.518 1351.01 0 384.277 5 58.1742 43.9098 -nan -nan 11 -nan -nan -nan -nan -nan -nan 38809 26
-68.8981 -68.152 41.0837 41.8021 199387 66093.1 377.181 1430.36 0 383.067 5 63.1388 45.1874 -nan -nan 10 -nan -nan -nan -nan -nan -nan 40814 7
-68.3889 -67.5827 42.1408 42.2681 176366 61895.9 460.517 1265.09 0 375.269 4 59.6257 42.5737 -nan -nan 8 -nan -nan -nan -nan -nan -nan 36751 59
-68.2364 -67.7332 40.2138 41.6055 188988 66969.3 389.359 1622.65 0 385.573 3 58.2557 43.9357 -nan -nan 7 -nan -nan -nan -nan -nan -nan 39223 32
-68.0562 -67.8579 41.4372 41.7539 177469 62345 467.069 1302.39 0 377.299 2 53.7173 42.9011 -nan -nan 9 -nan -nan -nan -nan -nan -nan 37248 5
-70.7724 -69.1972 40.8593 41.6999 2.62479e+08 3.53588e+07 805591 7925.2 401328 8779.92 408276 180.517 94272 630430 1.46674e+07 478319 135.599 1.49216e+07 24397.6 12.135 23378.7 20189.3 7.7438e+07 27
-69.962 -68.4238 39.9954 41.4944 373711 132323 906.659 3425.31 0 855.838 -nan 141.231 105.986 -nan -nan -nan 0 -nan -nan 0 -nan 8 144246 47
-67.6606 -66.1929 41.1388 42.7637 203862 69108.7 313.19 1458.12 0 371.873 -nan 56.0765 42.0056 -nan -nan -nan 0 -nan -nan 0 -nan 3 36808 59
-69.4011 -68.0882 41.374 41.5979 215332 72996.7 337.053 1543.4 0 392.682 -nan 62.7839 44.752 -nan -nan -nan 0 -nan -nan 0 -nan 5 41491 112
-70.0254 -68.5437 40.754 42.4082 2.60743e+07 9.0326e+06 107286 205672 0 55511.3 -nan 88.212 7552.46 -nan -nan -nan 30.0205 -nan -nan 0 3778.54 2565.01 1.20145e+07 46
-68.4114 -67.5134 41.7524 42.2426 192826 68110.7 789 1417.71 0 406.93 -nan 56 152 -nan -nan -nan -nan -nan -nan -nan 4 -nan 47649 24
-68.7219 -68.313 40.7196 41.4273 181424 62459.5 614 1300.28 0 363.806 -nan 58 47 -nan -nan -nan -nan -nan -nan -nan 4 -nan 38873 6
-68.1243 -67.6889 41.2405 41.759 175292 61915.6 645 1329.88 0 377.741 -nan 55 48 -nan -nan -nan -nan -nan -nan -nan 4 -nan 41228 156
-68.9887 -68.9729 40.5767 42.0779 176343 62068.7 629 1435.17 0 374.565 -nan 59 47 -nan -nan -nan -nan -nan -nan -nan 5 -nan 40784 8
-67.9155 -67.7051 40.6704 42.5365 171775 60499.6 649 1279.18 0 366.116 -nan 59 49 -nan -nan -nan -nan -nan -nan -nan 5 -nan 38674 5
-69.0937 -67.8274 40.814 42.7127 176157 61894.3 648 1454.94 0 376.851 -nan 59 47 -nan -nan -nan -nan -nan -nan -nan 4 -nan 40750 58
-67.9091 -67.0565 41.8875 41.9556 176691 63537.8 809.872 1289.99 5 362.141 -nan 59 47 -nan -nan -nan -nan -nan -nan -nan 4 -nan 42104 7
-69.1792 -68.6462 41.9906 42.6252 175043 62688.6 840.052 1388.6 5 348.968 -nan 59 47 -nan -nan -nan -nan -nan -nan -nan 4 -nan 39213 53
-69.3309 -67.7433 41.9505 43.0528 177512 63480.1 849.647 1336.54 4 354.865 -nan 59 47 -nan -nan -nan -nan -nan -nan -nan 4 -nan 40517 7
-68.1935 -66.8131 41.6257 41.7168 178210 63801.4 813.536 1325.11 5 355.874 -nan 59 47 -nan -nan -nan -nan -nan -nan -nan 4 -nan 40903 9
-69.3024 -69.1057 41.1718 41.5889 176875 63429 822.064 1399.84 3 353.732 -nan 48 47 -nan -nan -nan -nan -nan -nan -nan 4 -nan 40298 5
-70.127 -68.1538 40.7715 42.1904 1.01994e+08 1.3348e+07 256093 3077.66 127490 4382.32 -nan 1013.79 30773 215525 5.46928e+06 -nan -nan 5.26103e+06 9369.56 -nan 11762.2 -nan 3.01635e+07 5
-68.3785 -66.8426 40.8148 41.6598 207733 75733 310.719 1538.72 0 635.389 0 51.9274 -nan -nan 20795 9.14894 -nan 19896 5 -nan -nan -nan 43095 64
-67.8672 -67.3973 40.3205 41.9253 183405 74784 473.488 1364.44 0 583.938 0 70.0026 -nan -nan 20783 0 -nan 19882 4 -nan -nan -nan 40119 6
-70.3343 -68.4547 42.1743 42.7627 233434 84055 538.759 1428.7 0 679.381 0 83.0601 -nan -nan 24501 0 -nan 23604 6 -nan -nan -nan 54917 4
-70.9976 -69.2779 40.7491 41.9261 6.30873e+08 8.76431e+07 2.05083e+06 13445.5 925111 21949.1 860927 354.073 237570 1.37381e+06 3.49867e+07 1.18158e+06 378.594 3.60237e+07 62695.5 15.7728 61962.7 27854.9 1.88801e+08 27
-70.0972 -69.0103 40.4707 41.6976 1.26307e+07 4.60709e+06 62147 110397 32760 1908.85 -nan 106.093 4429 -nan -nan -nan -nan -nan -nan -nan 2622 -nan 7.4135e+06 20
-67.7655 -67.4535 41.1857 41.5881 186765 64541 673.754 1481.99 127 372 -nan -nan -nan 239 -nan -nan -nan -nan -nan -nan 5 -nan 47058 13
-68.3352 -66.618 41.1092 42.3762 180011 64169.8 865.167 1454.5 7 398 -nan -nan -nan 29 -nan -nan -nan -nan -nan -nan 4 -nan 42236 8
-69.4579 -68.6404 41.0707 42.7813 194858 67648.5 395.151 1519.28 4 397 -nan -nan -nan 43 -nan -nan -nan -nan -nan -nan 4 -nan 45719 29
-69.7406 -67.992 40.19 41.8893 184635 64001.6 350.278 1430.41 3 381 -nan -nan -nan 11 -nan -nan -nan -nan -nan -nan 4 -nan 40294 7
-70.1544 -69.2129 41.3595 41.9104 7.20557e+07 1.05224e+07 79859 3580.16 95782.5 4934.54 -nan -nan -nan 159320 4.43234e+06 -nan -nan 4.23578e+06 7173.4 -nan 13689.7 -nan 2.1394e+07 133
-68.1003 -67.4919 40.4494 41.7035 217705 74792 346.118 1604.89 0 659.508 2.17191 78.8038 -nan -nan 20789 9.94923 -nan 19889 7 -nan -nan -nan 46823 3
-68.6067 -68.4126 40.9768 41.9366 190095 74790 302.95 1572.22 0 598.431 0 65.3498 -nan -nan 20785 0 -nan 19886 4 -nan -nan -nan 42195 7
-69.1047 -67.7311 42.0645 42.7495 196157 74794 319.256 1656.39 0 610.297 0 66.4306 -nan -nan 20799 0 -nan 19902 5 -nan -nan -nan 43957 73
-68.7581 -68.1321 41.3845 41.993 190865 74805 312.899 1554.99 0 598.955 0 52.3876 -nan -nan 20794 0 -nan 19898 7.40276 0 -nan 0 47234 40
-69.6411 -67.9969 41.0487 42.1419 189075 74628 316.247 1600.48 0 599.866 6 52.3889 -nan -nan 20836 0 -nan 19934 -nan -nan -nan -nan 42603 9
-68.1834 -66.3114 41.2316 41.4456 182189 74609 301.99 1457.96 0 578.03 4 69.8635 -nan -nan 20822 0 -nan 19923 -nan -nan -nan -nan 39890 1
-67.9564 -66.8921 40.4011 41.812 182913 74588 289.708 1451.42 0 580.772 2 70.134 -nan -nan 20817 0 -nan 19916 -nan -nan -nan -nan 40139 5
-68.8757 -68.369 41.2608 41.7564 177347 74614 301.349 1391.42 0 568.633 2 62.1463 -nan -nan 20823 0 -nan 19920 -nan -nan -nan -nan 38420 7
-69.592 -69.0611 41.0996 41.8929 187587 74607 306.309 1415.7 0 586.782 5 70.9097 -nan -nan 20817 0 -nan 19921 -nan -nan -nan -nan 41491 191
-70.3627 -69.2407 41.8956 43.1228 2.6362e+07 4.57284e+06 24183.4 112432 0 52728.3 32358 6936.56 -nan -nan 1.51358e+06 39960.9 -nan 1.52491e+06 -nan -nan -nan -nan 7.83484e+06 43
-69.5483 -67.9471 40.2992 41.849 212091 84891.1 332.907 1577.6 0 601.404 108 54.8639 -nan -nan -nan 200 -nan 19850 -nan -nan -nan -nan 48336 14
-69.8326 -68.199 41.4796 43.3652 185609 78441.7 316.597 1306.78 0 548.409 3 49.8042 -nan -nan -nan 8 -nan 19843 -nan -nan -nan -nan 40553 8
-68.9408 -67.1941 41.2194 42.6627 187141 78971.7 318.34 1288.44 0 551.935 3 50.1286 -nan -nan -nan 8 -nan 19837 -nan -nan -nan -nan 41004 104
-67.7652 -66.4109 40.8757 41.6883 178205 76350.7 308.471 1440.96 0 530.107 2 48.114 -nan -nan -nan 5 -nan 19818 -nan -nan -nan -nan 38235 5
-69.8673 -67.8752 41.011 41.9722 185919 78397.1 324.036 1450.29 0 548.212 5 49.6175 -nan -nan -nan 10 -nan 19851 -nan -nan -nan -nan 40582 208
-69.1188 -68.6321 41.0198 42.5613 206415 71993.9 310.666 1474.35 0 393.346 119 45.6508 48.0013 -nan -nan 232 -nan -nan -nan -nan -nan -nan 41134 12
-69.6577 -68.1223 40.4434 41.5412 179930 63923.5 443.706 1484.22 0 386.819 2 58.2284 46.7501 -nan -nan 8 -nan -nan -nan -nan -nan -nan 39334 48
-68.9563 -68.8224 41.0216 42.1273 185319 63300.8 479.95 1296.6 0 387.477 4 61.2064 47.0308 -nan -nan 10 -nan -nan -nan -nan -nan -nan 39535 211
-70.0467 -69.3589 40.0513 41.6754 6.48173e+06 2.34507e+06 17200.1 49761.2 0 16865.9 8497.39 2928.82 2341.62 -nan -nan 19518 -nan -nan -nan 1.05079 -nan -nan 3.37016e+06 185
-67.9499 -67.7025 41.1903 42.7882 191213 65654.2 449.368 1516.44 0 384.733 -nan 61.8257 46.7632 -nan -nan 12.3949 0 -nan -nan 0 -nan 1.09869 41846 149
-68.2046 -67.0613 41.4634 41.8826 184128 64471.6 460.765 1425.17 0 353.665 -nan 59.1841 43.148 -nan -nan -nan 0 -nan -nan 0 -nan 3 37423 4
-68.448 -67.6708 40.8494 42.7256 183959 64551.7 447.556 1495.55 0 371.303 -nan 59.1264 43.1791 -nan -nan -nan 0 -nan -nan 0 -nan 1 37078 48
-67.7607 -66.1549 40.9032 42.0088 188181 65928.9 462.849 1569.7 0 380.131 -nan 60.6271 44.3285 -nan -nan -nan 0 -nan -nan 0 -nan 2 39076 6
-67.6689 -65.8892 40.9221 42.2371 187806 65818.6 447.404 1413.26 0 379.319 -nan 60.5548 44.2741 -nan -nan -nan 0 -nan -nan 0 -nan 4 38929 201
-68.6535 -68.0226 40.1692 41.9127 192392 67597.5 465.512 1439.4 0 390.878 -nan 62.5754 45.8162 -nan -nan -nan 0 -nan -nan 0 -nan 2 41458 10
-70.2668 -69.1697 40.868 42.6022 2.06964e+08 2.75348e+07 753404 5637.03 255836 8131.56 281137 14881.3 30948.9 438058 1.16365e+07 335704 127.612 1.16951e+07 19049.8 0 50000.3 53618.5 5.97836e+07 18
-68.5824 -67.7641 40.1852 41.9499 202481 66341 453.76 1241.81 0 577.912 119 49.3562 -nan -nan -nan 239 -nan -nan -nan -nan -nan -nan 42767 12
-69.3848 -69.0454 41.4139 41.5752 199072 74779.6 316.567 1500.57 0 527.242 4 47.6169 -nan -nan -nan 9 -nan -nan -nan -nan -nan -nan 39043 9
-69.1785 -68.3618 41.9099 41.9434 180592 74883.9 309.24 1522.56 0 524.189 2 47.3083 -nan -nan -nan 5 -nan -nan -nan -nan -nan -nan 38506 5
-69.6981 -69.0256 40.5438 41.6414 183904 75698.2 300.144 1497.39 0 530.428 6 48.1559 -nan -nan -nan 10 -nan -nan -nan -nan -nan -nan 39748 6
-68.7614 -68.4483 40.49 42.0417 176752 74090 301.731 1375.64 0 520.696 2 46.5697 -nan -nan -nan 5 -nan -nan -nan -nan -nan -nan 37642 59
-69.0797 -68.0532 40.6024 42.5741 185979 76194.3 313.261 1477.03 0 535.322 4 48.4271 -nan -nan -nan 9 -nan -nan -nan -nan -nan -nan 40292 286
-68.4064 -67.8062 40.2853 41.7568 190347 77156.3 314.697 1361.9 0 546.596 4 49.0121 -nan -nan -nan 9 -nan -nan -nan -nan -nan -nan 41335 10
-68.6598 -68.216 41.0429 42.3489 180095 74790 311.198 1438.54 0 524.511 3 47.3295 -nan -nan -nan 9 -nan -nan -nan -nan -nan -nan 38579 9
-67.7311 -65.9112 41.13 42.4932 186865 76449.3 312.86 1359.52 0 537.449 5 48.7025 -nan -nan -nan 8 -nan -nan -nan -nan -nan -nan 40709 6
-69.0961 -68.5547 39.8396 41.5023 184328 75945.3 308.41 1505.09 0 534.984 5 48.3259 -nan -nan -nan 11 -nan -nan -nan -nan -nan -nan 39934 7
-69.1975 -69.1705 40.0336 41.5224 193197 77833.1 318.999 1664.64 0 549.74 3 49.9876 -nan -nan -nan 13 -nan -nan -nan -nan -nan -nan 42517 7
-67.8426 -67.5014 41.7212 42.0317 181813 75097.9 318.178 1446.46 0 526.188 2 47.4998 -nan -nan -nan 7 -nan -nan -nan -nan -nan -nan 39123 6
-69.3073 -69.0356 40.774 42.7432 176545 74086 322.496 1520.82 0 517.912 3 46.6682 -nan -nan -nan 4 -nan -nan -nan -nan -nan -nan 37525 5
-69.4363 -68.1496 41.5576 41.9113 179975 74593.3 318.328 1590.69 0 522.497 4 47.2011 -nan -nan -nan 7 -nan -nan -nan -nan -nan -nan 38503 7
-70.1089 -69.0364 41.7005 42.7738 5.7747e+07 1.93106e+07 230552 384889 105170 156234 49421.8 111.71 6904.85 -nan -nan 60013 26.3674 -nan -nan 0 8222.15 4081.72 2.29333e+07 8
-68.3478 -67.9867 40.1333 41.7193 184835 65493.2 828.614 1569.19 120 383.163 -nan 72 152 -nan -nan -nan -nan -nan -nan -nan 4 -nan 45950 69
-68.4719 -67.9579 40.9354 41.4669 190632 67226.1 367.72 1656.53 4 364.588 -nan 62 47 -nan -nan -nan -nan -nan -nan -nan 4 -nan 41684 6
-68.8692 -67.5455 40.4422 42.3884 181273 64739.6 855.899 1671.17 4 372.39 -nan 69 47 -nan -nan -nan -nan -nan -nan -nan 5 -nan 43249 9
-68.6653 -67.6545 40.7814 42.0499 181238 63068.2 344.743 1345.49 100 390 -nan -nan -nan 148 -nan -nan -nan -nan -nan -nan 2 -nan 39003 6
-70.2605 -68.9684 39.6157 41.5783 1.24361e+07 2.98064e+06 26590.8 27707.3 23971.8 3405 -nan -nan -nan 49560 -nan -nan -nan -nan 2073.4 -nan 5323.34 -nan 6.3945e+06 17
-68.8473 -68.5539 41.1335 41.8288 182402 74169 756.779 1334 0 394 0 -nan -nan 200 14611.7 -nan -nan -nan 4 -nan -nan -nan 44497 14
-70.1527 -68.6768 41.3307 41.7907 7.50365e+07 9.75854e+06 167742 151048 0 40612.9 96307.1 -nan -nan 176006 3.74061e+06 139446 -nan 3.97351e+06 21480.1 -nan -nan -nan 2.18533e+07 72
-67.974 -67.26 40.1796 41.6599 201341 81528.1 325.675 1782 0 580.17 104 52.7056 -nan -nan -nan 207 -nan 19829 -nan -nan -nan -nan 45282 3
-68.9175 -67.9548 41.5113 41.5729 186020 77960.7 319.974 1400.57 0 549.48 4 49.6153 -nan -nan -nan 10 -nan 19841 -nan -nan -nan -nan 40595 96
-69.8029 -68.4304 41.9681 42.9935 189635 78700.3 310.17 1560.8 0 556.136 2 50.3633 -nan -nan -nan 7 -nan 19838 -nan -nan -nan -nan 41695 6
-68.7641 -67.5637 40.877 42.5729 186966 77830.5 322.091 1553.7 0 548.574 8 49.7768 -nan -nan -nan 13 -nan 19842 -nan -nan -nan -nan 40786 6
-69.3058 -68.9517 40.8235 41.5175 191806 79314.1 321.515 1713.6 0 559.046 4 50.6067 -nan -nan -nan 10 -nan 19827 -nan -nan -nan -nan 42286 41
-69.264 -69.0033 41.7187 42.4757 186270 77994.8 330.013 1526.59 0 550.46 5 49.6918 -nan -nan -nan 8 -nan 19822 -nan -nan -nan -nan 40702 7
-70.2133 -68.6973 42.1509 43.7681 1.05888e+07 2.72092e+06 10937.3 56447.5 0 22015.2 12257 2157.15 -nan -nan -nan 16658 -nan 770440 -nan -nan -nan -nan 3.18924e+06 10
-68.1061 -67.9038 40.7521 42.1427 188746 77329.6 309.221 1600.16 0 552.929 103 49.3782 -nan -nan -nan 203 -nan 19830 -nan -nan -nan -nan 40472 10
-70.0476 -68.5434 39.5582 41.5311 7.53656e+06 1.82852e+06 7752.41 36065 0 13333.3 10121 1497.06 -nan -nan -nan 13347 -nan 419124 -nan -nan -nan -nan 2.23016e+06 39
-69.4078 -68.6226 41.1246 41.9333 197845 79579.7 321.294 1539.48 0 571.282 60 51.9574 -nan -nan -nan 123 -nan 19838 -nan -nan -nan -nan 44023 318
-70.5688 -69.0218 41.5611 42.2691 3.50973e+08 4.84141e+07 1.09238e+06 9431.83 562991 11925.2 413228 1851.4 117486 901685 1.92024e+07 429260 54.3902 1.87541e+07 31711.5 6.06296 28988.4 33081.8 1.04643e+08 65
-69.0647 -67.2979 41.6225 41.9595 182628 65633 847.053 1358.59 104 398 -nan -nan 142 0 -nan -nan -nan -nan -nan -nan 3 -nan 45263 17
-68.2174 -68.0706 41.4987 43.2277 175430 63077.6 837.596 1296.73 6 387 -nan -nan 47 0 -nan -nan -nan -nan -nan -nan 4 -nan 40481 66
-68.7707 -67.7009 42.1271 43.4163 174790 62714.3 811.214 1396.11 4 390 -nan -nan 47 0 -nan -nan -nan -nan -nan -nan 4 -nan 39587 5
-69.496 -67.8955 41.5623 42.2909 178337 64115.6 816.804 1417.13 4 395 -nan -nan 47 0 -nan -nan -nan -nan -nan -nan 5 -nan 41746 4
-69.3423 -68.4182 42.1552 43.6941 176991 63572.1 852.844 1416.95 6 396 -nan -nan 47 0 -nan -nan -nan -nan -nan -nan 4 -nan 40930 7
